Marker,Timestamp
2.0,11160.616986702
2.0,11160.640199883
2.0,11160.649181384
2.0,11160.665809323
2.0,11160.682245444
2.0,11160.699999854
2.0,11160.716345901
2.0,11160.732567595
2.0,11160.749386622
2.0,11160.766286241
2.0,11160.782338727
2.0,11160.799319303
2.0,11160.816551867
2.0,11160.832405973
2.0,11160.849292828
2.0,11160.865660026
2.0,11160.882530107
2.0,11160.899411128
2.0,11160.915857824
2.0,11160.932478834
2.0,11160.948982784
2.0,11160.965464854
2.0,11160.982359732
2.0,11160.999150314
2.0,11161.015493444
2.0,11161.032265793
2.0,11161.048977241
2.0,11161.065305419
2.0,11161.082232389
2.0,11161.098660487
2.0,11161.115518898
2.0,11161.132403566
2.0,11161.149451971
2.0,11161.165847978
2.0,11161.185428664
2.0,11161.199878783
2.0,11161.21529747
2.0,11161.233175138
2.0,11161.249829698
2.0,11161.266522183
2.0,11161.281892004
2.0,11161.29930034
2.0,11161.315928643
2.0,11161.331740447
2.0,11161.349574355
2.0,11161.365457633
2.0,11161.382566939
2.0,11161.398403904
2.0,11161.415598907
2.0,11161.431746938
2.0,11161.44848756
2.0,11161.465292729
2.0,11161.481983756
2.0,11161.498798771
2.0,11161.514921639
2.0,11161.531657156
2.0,11161.548701185
2.0,11161.564891882
2.0,11161.581435216
2.0,11161.598947484
2.0,11161.615984584
2.0,11161.632433833
2.0,11161.64817562
2.0,11161.665939146
2.0,11161.682265136
2.0,11161.699382829
2.0,11161.715108205
2.0,11161.732093157
2.0,11161.748426441
2.0,11161.764680226
2.0,11161.781395321
2.0,11161.798383191
2.0,11161.815214981
2.0,11161.831440686
2.0,11161.848470493
2.0,11161.864896768
2.0,11161.881786176
2.0,11161.898243084
2.0,11161.915154737
2.0,11161.931885878
2.0,11161.948396027
2.0,11161.964981299
2.0,11161.982033351
2.0,11161.998520161
2.0,11162.014959565
2.0,11162.031145156
2.0,11162.048242792
2.0,11162.06483864
2.0,11162.081343319
2.0,11162.098234551
2.0,11162.114978819
2.0,11162.130920446
2.0,11162.148411927
2.0,11162.164776937
2.0,11162.18108907
2.0,11162.197628393
2.0,11162.214745357
2.0,11162.23127374
2.0,11162.248486247
2.0,11162.264568272
2.0,11162.281223561
2.0,11162.298147248
2.0,11162.315867379
2.0,11162.332746576
2.0,11162.348238197
2.0,11162.364717714
2.0,11162.381302622
2.0,11162.398310913
2.0,11162.414791889
2.0,11162.431009571
2.0,11162.447997076
2.0,11162.464619909
2.0,11162.481141728
2.0,11162.497541747
2.0,11162.514499349
2.0,11162.530775379
2.0,11162.547453642
2.0,11162.564357273
2.0,11162.581151502
2.0,11162.598083212
2.0,11162.614105795
2.0,11162.630607557
2.0,11162.647995836
2.0,11162.664183251
2.0,11162.680743361
2.0,11162.698127629
2.0,11162.714149848
2.0,11162.730541479
2.0,11162.747551593
2.0,11162.764069036
2.0,11162.780634981
2.0,11162.797673175
2.0,11162.814091427
2.0,11162.83053083
2.0,11162.847773605
2.0,11162.864060211
2.0,11162.880846417
2.0,11162.89728582
2.0,11162.914223365
2.0,11162.930456
2.0,11162.947946387
2.0,11162.964086759
2.0,11162.980453228
2.0,11162.997622704
2.0,11163.013809025
2.0,11163.030679106
2.0,11163.047621027
2.0,11163.063786197
2.0,11163.080879821
2.0,11163.097311202
2.0,11163.113963208
2.0,11163.130530612
2.0,11163.147020339
2.0,11163.163430569
2.0,11163.180143476
2.0,11163.196913272
2.0,11163.213823831
2.0,11163.231213204
2.0,11163.246917064
2.0,11163.263530416
2.0,11163.280221443
2.0,11163.297352628
2.0,11163.313404385
2.0,11163.331219331
2.0,11163.347178826
2.0,11163.363663813
2.0,11163.380507273
2.0,11163.396957981
2.0,11163.413679275
2.0,11163.429928684
2.0,11163.446864041
2.0,11163.463771683
2.0,11163.480124294
2.0,11163.49682772
2.0,11163.514024546
2.0,11163.530256087
2.0,11163.547281517
2.0,11163.563738425
2.0,11163.579950638
2.0,11163.596663909
2.0,11163.612923894
2.0,11163.62978267
2.0,11163.646646551
2.0,11163.663349976
2.0,11163.68055045
2.0,11163.696751358
2.0,11163.713528447
2.0,11163.730120648
2.0,11163.746749315
2.0,11163.763128912
2.0,11163.780314799
2.0,11163.796719558
2.0,11163.813081651
2.0,11163.82970886
2.0,11163.846381289
2.0,11163.863074503
2.0,11163.880014236
2.0,11163.896424101
2.0,11163.912742069
2.0,11163.929464822
2.0,11163.94633235
2.0,11163.962692619
2.0,11163.979867201
2.0,11163.997625986
2.0,11164.012844104
2.0,11164.029954868
2.0,11164.046215946
2.0,11164.06274907
2.0,11164.0797198
2.0,11164.096220104
2.0,11164.112603712
2.0,11164.129882225
2.0,11164.146408056
2.0,11164.162945555
2.0,11164.179946553
2.0,11164.196067963
2.0,11164.212802385
2.0,11164.22961266
2.0,11164.245949226
2.0,11164.262838269
2.0,11164.280047494
2.0,11164.296291434
2.0,11164.312885822
2.0,11164.329462342
2.0,11164.346039591
2.0,11164.362757968
2.0,11164.379127355
2.0,11164.396092979
2.0,11164.412705601
2.0,11164.429411944
2.0,11164.446814081
2.0,11164.462403434
2.0,11164.480176078
2.0,11164.496074673
2.0,11164.512389723
2.0,11164.529543883
2.0,11164.545915822
2.0,11164.562396797
2.0,11164.580371469
2.0,11164.596367431
2.0,11164.613559152
2.0,11164.629391377
2.0,11164.646169925
2.0,11164.662315403
2.0,11164.679961869
2.0,11164.69692093
2.0,11164.712916892
2.0,11164.729619953
2.0,11164.746113692
2.0,11164.762277039
2.0,11164.779596395
2.0,11164.795649611
